ICD9_CODE,SHORT_TITLE,LONG_TITLE,COUNT,USE,VARIABLE
53531,Alchl gstritis w hmrhg,"Alcoholic gastritis, with hemorrhage",9,1,9
53540,Oth spf gstrt w/o hmrhg,"Other specified gastritis, without mention of hemorrhage",73,1,9
53541,Oth spf gastrt w hmrhg,"Other specified gastritis, with hemorrhage",69,1,9
53550,Gstr/ddnts NOS w/o hmrhg,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage",309,1,9
53551,Gstr/ddnts NOS w hmrhg,"Unspecified gastritis and gastroduodenitis, with hemorrhage",104,1,9
53560,Duodenitis w/o hmrhg,"Duodenitis, without mention of hemorrhage",113,1,9
53561,Duodenitis w hmrhg,"Duodenitis, with hemorrhage",36,1,9
53640,Gastrostomy comp NOS,"Gastrostomy complication, unspecified",1,1,9
53641,Gastrostomy infection,Infection of gastrostomy,13,1,9
53642,Gastrostomy comp - mech,Mechanical complication of gastrostomy,30,1,9
53649,Gastrostomy comp NEC,Other gastrostomy complications,25,1,9
53782,Angio stm/dudn w/o hmrhg,Angiodysplasia of stomach and duodenum without mention of hemorrhage,35,1,9
53783,Angio stm/dudn w hmrhg,Angiodysplasia of stomach and duodenum with hemorrhage,77,1,9
53784,"Dieulafoy les,stom&duod",Dieulafoy lesion (hemorrhagic) of stomach and duodenum,33,1,9
53789,Gastroduodenal dis NEC,Other specified disorders of stomach and duodenum,231,1,9
53989,Ot comp ot bariatrc proc,Other complications of other bariatric procedure,4,1,9
55000,Unilat ing hernia w gang,"Inguinal hernia, with gangrene, unilateral or unspecified (not specified as recurrent)",2,1,9
55001,Recur unil ing hern-gang,"Inguinal hernia, with gangrene, unilateral or unspecified, recurrent",1,1,9
55010,Unilat ing hernia w obst,"Inguinal hernia, with obstruction, without mention of gangrene, unilateral or unspecified (not specified as recurrent)",16,1,9
55011,Recur unil ing hern-obst,"Inguinal hernia, with obstruction, without mention of gangrene, unilateral or unspecified,recurrent",2,1,9
55012,Bilat ing hernia w obst,"Inguinal hernia, with obstruction, without mention of gangrene, bilateral (not specified as recurrent)",3,1,9
55090,Unilat inguinal hernia,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)",71,1,9
55091,Recur unilat inguin hern,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified, recurrent",2,1,9
55092,Bilat inguinal hernia,"Inguinal hernia, without mention of obstruction or gangrene, bilateral (not specified as recurrent)",9,1,9
55100,Unil femoral hern w gang,"Femoral hernia with gangrene, unilateral or unspecified (not specified as recurrent)",1,1,9
55129,Gang ventral hernia NEC,Other ventral hernia with gangrene,1,1,9
55200,Unil femoral hern w obst,"Femoral hernia with obstruction, unilateral or unspecified (not specified as recurrent)",9,1,9
55220,Obstr ventral hernia NOS,"Ventral, unspecified, hernia with obstruction",17,1,9
55221,Obstr incisional hernia,Incisional ventral hernia with obstruction,56,1,9
55229,Obstr ventral hernia NEC,Other ventral hernia with obstruction,9,1,9
55300,Unilat femoral hernia,"Femoral hernia without mention of obstruction of gangrene, unilateral or unspecified(not specified as recurrent)",2,1,9
55320,Ventral hernia NOS,"Ventral, unspecified, hernia without mention of obstruction or gangrene",69,1,9
55321,Incisional hernia,Incisional hernia without mention of obstruction or gangrene,96,1,9
55329,Ventral hernia NEC,Other ventral hernia without mention of obstruction or gangrene,11,1,9
55841,Eosinophilic gastroent,Eosinophilic gastroenteritis,1,1,9
56030,Impaction intestine NOS,"Impaction of intestine, unspecified",1,1,9
56031,Gallstone ileus,Gallstone ileus,2,1,9
56032,Fecal impaction,Fecal impaction,3,1,9
56039,Impaction intestine NEC,Other impaction of intestine,42,1,9
56081,Intestinal adhes w obstr,Intestinal or peritoneal adhesions with obstruction (postoperative) (postinfection),156,1,9
56089,Intestinal obstruct NEC,Other specified intestinal obstruction,142,1,9
56200,Dvrtclo sml int w/o hmrg,Diverticulosis of small intestine (without mention of hemorrhage),23,1,9
56201,Dvrtcli sml int w/o hmrg,Diverticulitis of small intestine (without mention of hemorrhage),3,1,9
56202,Dvrtclo sml int w hmrhg,Diverticulosis of small intestine with hemorrhage,7,1,9
56210,Dvrtclo colon w/o hmrhg,Diverticulosis of colon (without mention of hemorrhage),596,1,9
56211,Dvrtcli colon w/o hmrhg,Diverticulitis of colon (without mention of hemorrhage),172,1,9
56212,Dvrtclo colon w hmrhg,Diverticulosis of colon with hemorrhage,246,1,9
56213,Dvrtcli colon w hmrhg,Diverticulitis of colon with hemorrhage,22,1,9
56400,Constipation NOS,"Constipation, unspecified",604,1,9
56401,Slow transt constipation,Slow transit constipation,3,1,9
56409,Constipation NEC,Other constipation,243,1,9
56481,Neurogenic bowel,Neurogenic bowel,8,1,9
56489,Funct dis intestine NEC,Other functional disorders of intestine,10,1,9
56721,Peritonitis (acute) gen,Peritonitis (acute) generalized,64,1,9
56722,Peritoneal abscess,Peritoneal abscess,166,1,9
56723,Spontan bact peritonitis,Spontaneous bacterial peritonitis,133,1,9
56729,Suppurat peritonitis NEC,Other suppurative peritonitis,100,1,9
56731,Psoas muscle abscess,Psoas muscle abscess,26,1,9
56738,Retroperiton abscess NEC,Other retroperitoneal abscess,17,1,9
56781,Choleperitonitis,Choleperitonitis,14,1,9
56782,Sclerosing mesenteritis,Sclerosing mesenteritis,5,1,9
56789,Peritonitis NEC,Other specified peritonitis,28,1,9
56881,Hemoperitoneum,Hemoperitoneum (nontraumatic),152,1,9
56882,Peritoneal effusion,Peritoneal effusion (chronic),3,1,9
56889,Peritoneal disorder NEC,Other specified disorders of peritoneum,64,1,9
56941,Rectal & anal ulcer,Ulcer of anus and rectum,39,1,9
56942,Anal or rectal pain,Anal or rectal pain,6,1,9
56944,Dysplasia of anus,Dysplasia of anus,2,1,9
56949,Rectal & anal dis NEC,Other specified disorders of rectum and anus,39,1,9
56961,Colosty/enterost infectn,Infection of colostomy or enterostomy,17,1,9
56962,Colosty/enter comp-mech,Mechanical complication of colostomy and enterostomy,23,1,9
56969,Colstmy/enteros comp NEC,Other colostomy and enterostomy complication,75,1,9
56971,Pouchitis,Pouchitis,3,1,9
56979,Comp intest pouch NEC,Other complications of intestinal pouch,1,1,9
56981,Intestinal fistula,"Fistula of intestine, excluding rectum and anus",100,1,9
56982,Ulceration of intestine,Ulceration of intestine,40,1,9
56983,Perforation of intestine,Perforation of intestine,179,1,9
56984,Angio intes w/o hmrhg,Angiodysplasia of intestine (without mention of hemorrhage),19,1,9
56985,Angio intes w hmrhg,Angiodysplasia of intestine with hemorrhage,61,1,9
56986,"Dieulafoy les, intestine",Dieulafoy lesion (hemorrhagic) of intestine,2,1,9
56987,Vomiting of fecal matter,Vomiting of fecal matter,1,1,9
56989,Intestinal disorders NEC,Other specified disorders of intestine,44,1,9
57140,Chronic hepatitis NOS,"Chronic hepatitis, unspecified",2,1,9
57142,Autoimmune hepatitis,Autoimmune hepatitis,35,1,9
57149,Chronic hepatitis NEC,Other chronic hepatitis,23,1,9
57400,Cholelith w ac cholecyst,"Calculus of gallbladder with acute cholecystitis, without mention of obstruction",71,1,9
57401,Cholelith/ac gb inf-obst,"Calculus of gallbladder with acute cholecystitis, with obstruction",15,1,9
57410,Cholelith w cholecys NEC,"Calculus of gallbladder with other cholecystitis, without mention of obstruction",115,1,9
57411,Cholelith/gb inf NEC-obs,"Calculus of gallbladder with other cholecystitis, with obstruction",5,1,9
57420,Cholelithiasis NOS,"Calculus of gallbladder without mention of cholecystitis, without mention of obstruction",244,1,9
57421,Cholelithias NOS w obstr,"Calculus of gallbladder without mention of cholecystitis, with obstruction",6,1,9
57430,Choledocholith/ac gb inf,"Calculus of bile duct with acute cholecystitis, without mention of obstruction",8,1,9
57431,Choledochlith/ac gb-obst,"Calculus of bile duct with acute cholecystitis, with obstruction",17,1,9
57440,Choledochlith/gb inf NEC,"Calculus of bile duct with other cholecystitis, without mention of obstruction",8,1,9
57441,Choledochlith/gb NEC-obs,"Calculus of bile duct with other cholecystitis, with obstruction",15,1,9
57450,Choledocholithiasis NOS,"Calculus of bile duct without mention of cholecystitis, without mention of obstruction",80,1,9
57451,Choledochlith NOS w obst,"Calculus of bile duct without mention of cholecystitis, with obstruction",143,1,9
57460,Gall&bil cal w/ac w/o ob,"Calculus of gallbladder and bile duct with acute cholecystitis, without mention of obstruction",6,1,9
57461,Gall&bil cal w/ac w obs,"Calculus of gallbladder and bile duct with acute cholecystitis, with obstruction",18,1,9
57470,Gal&bil cal w/oth w/o ob,"Calculus of gallbladder and bile duct with other cholecystitis, without mention of obstruction",9,1,9
57471,Gall&bil cal w/oth w obs,"Calculus of gallbladder and bile duct with other cholecystitis, with obstruction",19,1,9
57480,Gal&bil cal w/ac&chr w/o,"Calculus of gallbladder and bile duct with acute and chronic cholecystitis, without mention of obstruction",7,1,9
57481,Gal&bil cal w/ac&ch w ob,"Calculus of gallbladder and bile duct with acute and chronic cholecystitis, with obstruction",14,1,9
57490,Gall&bil cal w/o cho w/o,"Calculus of gallbladder and bile duct without cholecystitis, without mention of obstruction",12,1,9
57491,Gall&bil cal w/o ch w ob,"Calculus of gallbladder and bile duct without cholecystitis, with obstruction",46,1,9
57510,Cholecystitis NOS,"Cholecystitis, unspecified",26,1,9
57511,Chronic cholecystitis,Chronic cholecystitis,87,1,9
57512,Acte & chr cholecystitis,Acute and chronic cholecystitis,24,1,9
58081,Ac nephritis in oth dis,Acute glomerulonephritis in diseases classified elsewhere,2,1,10
58089,Acute nephritis NEC,Acute glomerulonephritis with other specified pathological lesion in kidney,32,1,10
58181,Nephrotic syn in oth dis,Nephrotic syndrome in diseases classified elsewhere,6,1,10
58189,Nephrotic syndrome NEC,Nephrotic syndrome with other specified pathological lesion in kidney,1,1,10
58281,Chr nephritis in oth dis,Chronic glomerulonephritis in diseases classified elsewhere,19,1,10
58289,Chronic nephritis NEC,Chronic glomerulonephritis with other specified pathological lesion in kidney,3,1,10
58381,Nephritis NOS in oth dis,"Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere",321,1,10
58389,Nephritis NEC,"Nephritis and nephropathy, not specified as acute or chronic, with other specified pathological lesion in kidney",14,1,10
58881,Sec hyperparathyrd-renal,Secondary hyperparathyroidism (of renal origin),77,1,10
58889,Impair ren funct dis NEC,Other specified disorders resulting from impaired renal function,26,1,10
59000,Chr pyelonephritis NOS,Chronic pyelonephritis without lesion of renal medullary necrosis,7,1,10
59001,Chr pyeloneph w med necr,Chronic pyelonephritis with lesion of renal medullary necrosis,1,1,10
59010,Ac pyelonephritis NOS,Acute pyelonephritis without lesion of renal medullary necrosis,111,1,10
59011,Ac pyelonephr w med necr,Acute pyelonephritis with lesion of renal medullary necrosis,2,1,10
59080,Pyelonephritis NOS,"Pyelonephritis, unspecified",62,1,10
59370,Vescouretrl rflux unspcf,Vesicoureteral reflux unspecified or without reflux nephropathy,1,1,10
59373,Vscourtl rflx w npht NOS,Other vesicoureteral reflux with reflux nephropathy NOS,2,1,10
59381,Renal vascular disorder,Vascular disorders of kidney,62,1,10
59382,Ureteral fistula,Ureteral fistula,3,1,10
59389,Renal & ureteral dis NEC,Other specified disorders of kidney and ureter,17,1,10
59581,Cystitis cystica,Cystitis cystica,1,1,10
59582,Irradiation cystitis,Irradiation cystitis,17,1,10
59589,Cystitis NEC,Other specified types of cystitis,3,1,10
59651,Hypertonicity of bladder,Hypertonicity of bladder,19,1,10
59654,Neurogenic bladder NOS,Neurogenic bladder NOS,110,1,10
59655,Detrusr sphinc dyssnrgia,Detrusor sphincter dyssynergia,2,1,10
59659,Oth func dsdr bladder,Other functional disorder of bladder,4,1,10
59689,Disorders of bladder NEC,Other specified disorders of bladder,4,1,10
59789,Urethritis NEC,Other urethritis,1,1,10
59800,Urethr strict:infect NOS,Urethral stricture due to unspecified infection,1,1,10
59960,Urinary obstruction NOS,"Urinary obstruction, unspecified",20,1,10
59969,Urinary obstruction NEC,"Urinary obstruction, not elsewhere classified",16,1,10
59970,Hematuria NOS,"Hematuria, unspecified",164,1,10
59971,Gross hematuria,Gross hematuria,145,1,10
59972,Microscopic hematuria,Microscopic hematuria,27,1,10
59984,Oth spcf dsdr urethra,Other specified disorders of urethra,3,1,10
60000,BPH w/o urinary obs/LUTS,Hypertrophy (benign) of prostate without urinary obstruction and other lower urinary tract symptom (LUTS),1160,1,10
60001,BPH w urinary obs/LUTS,Hypertrophy (benign) of prostate with urinary obstruction and other lower urinary tract symptoms (LUTS),221,1,10
60010,Nod prostate w/o ur obst,Nodular prostate without urinary obstruction,1,1,10
60011,Nod prostate w ur obst,Nodular prostate with urinary obstruction,1,1,10
60090,BPH NOS w/o ur obs/LUTS,"Hyperplasia of prostate, unspecified, without urinary obstruction and other lower urinary symptoms (LUTS)",11,1,10
60091,BPH NOS w ur obs/LUTS,"Hyperplasia of prostate, unspecified, with urinary obstruction and other lower urinary symptoms (LUTS)",13,1,10
60490,Orchitis/epididymit NOS,"Orchitis and epididymitis, unspecified",8,1,10
60499,Orchitis/epididymit NEC,"Other orchitis, epididymitis, and epididymo-orchitis, without mention of abscess",3,1,10
60781,Balanitis xerotica oblit,Balanitis xerotica obliterans,1,1,10
60782,"Vascular disorder, penis",Vascular disorders of penis,4,1,10
60783,Edema of penis,Edema of penis,3,1,10
60784,"Impotence, organic orign",Impotence of organic origin,48,1,10
60785,Peyronie's disease,Peyronie's disease,1,1,10
60789,Disorder of penis NEC,Other specified disorders of penis,9,1,10
60820,Torsion of testis NOS,"Torsion of testis, unspecified",1,1,10
60883,Male gen vascul dis NEC,Vascular disorders of male genital organs,23,1,10
60886,"Edema, male genital orgn",Edema of male genital organs,42,1,10
60889,Male genital dis NEC,Other specified disorders of male genital organs,8,1,10
61171,Mastodynia,Mastodynia,2,1,10
61172,Lump or mass in breast,Lump or mass in breast,20,1,10
61179,Symptoms in breast NEC,Other signs and symptoms in breast,2,1,10
61189,Disorders breast NEC,Other specified disorders of breast,2,1,10
61610,Vaginitis NOS,"Vaginitis and vulvovaginitis, unspecified",19,1,10
61689,"Inflm cerv,vag,vulva NEC","Other inflammatory disease of cervix, vagina and vulva",3,1,10
61801,"Cystocele, midline","Cystocele, midline",4,1,10
61804,Rectocele,Rectocele,1,1,10
61882,Incomptnce rectovag tiss,Incompetence or weakening of rectovaginal tissue,1,1,10
62130,Endometrial hyperpla NOS,"Endometrial hyperplasia, unspecified",2,1,10
62210,Dysplasia of cervix NOS,"Dysplasia of cervix, unspecified",4,1,10
62211,Mild dysplasia of cervix,Mild dysplasia of cervix,1,1,10
62402,Vulvr intraepth neopl II,Vulvar intraepithelial neoplasia II [VIN II],1,1,10
62570,Vulvodynia NOS,"Vulvodynia, unspecified",1,1,10
62981,Rec preg loss wo cur prg,Recurrent pregnancy loss without current pregnancy,1,1,10
62989,Female genital disor NEC,Other specified disorders of female genital organs,1,1,10
63311,Tubal preg w intra preg,Tubal pregnancy with intrauterine pregnancy,1,1,11
63320,Ovarn preg w/o intra prg,Ovarian pregnancy without intrauterine pregnancy,1,1,11
63380,Ect preg NEC w/o int prg,Other ectopic pregnancy without intrauterine pregnancy,1,1,11
63381,Ectpc prg NEC w int preg,Other ectopic pregnancy with intrauterine pregnancy,1,1,11
63391,Ectp preg NOS w int preg,Unspecified ectopic pregnancy with intrauterine pregnancy,1,1,11
